0,0,1872,328,0,0,288,0,0,0,281,307,573,0,0,0,18,1412,0,831,0,0,817,0,198,0,0,312,0,0,488,0,0,179,0,0,0,474,0,0,490,0,0,594,0,858,0,0,0,315,0,383,0,0,358,0,0,463,0,0,174,0,0,0,65,0,160,0,0,109,0,0,325,0,0,474,0,727,0,945,0,349,0,0,0,536,0,0,619,0,255,0,0,0,0,1224,11,0,1859,427,0,0,346,0,0,0,150,0,0,747,0,444,0,0,497,0,0,644,0,0,0,43,0,210,0,0,202,0,0,62,0,0,0,201,0,0,269,0,157,0,0,145,0,0,537,0,0,0,59,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,0,0,221,0,0,0,650,0,994,0,0,0,625,0,0,311,0,0,183,0,0,100,1404,392,0,0,0,333,0,0,679,0,0,205,0,0,250,0,673,0,0,0,557,0,331,0,0,0,793,0,421,0,0,0,442,0,136,0,0,18,0,1490,0,429,0,0,447,0,0,234,0,0,0,584,0,0,778,0,221,0,0,0,1696,0,657,0,324,0,0,733,0,0,0,0,119,0,0,274,545,0,0,0,125,538,100,0,0,257,0,0,129,0,0,0,189,0,0,0,601,0,107,0,0,226,690,147,0,0,366,0,0,337,0,0,454,0,0,271,0,0,684,0,0,0,541,0,0,237,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,0,0,0,250,0,0,86,0,0,477,0,322,0,0,0,703,0,0,279,0,72,0,0,443,0,0,0,335,0,206,0,0,233,0,0,1949,0,0,0,590,0,9,0,2668,0,47,0,0,378,0,0,435,0,57,0,1987,0,330,0,0,0,1622,0,271,0,200,0,0,0,0,1464,0,226,0,0,419,0,372,0,0,579,0,0,0,794,0,0,135,0,0,6,914,0,265,0,0,0,403,372,0,0,315,0,0,239,0,0,0,314,0,384,0,0,219,0,0,173,0,0,0,319,0,43,0,846,727,0,0,188,0,0,175,0,0,0,329,0,0,256,0,0,635,0,0,215,0,176,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1368,0,0,523,0,220,0,0,0,141,0,85,0,0,355,0,0,0,371,0,225,0,0,410,0,0,0,171,0,0,405,0,701,0,0,0,70,871,0,757,0,0,504,0,0,916,0,0,266,371,825,0,0,205,0,0,329,0,0,0,0,1423,0,230,0,590,0,0,0,215,0,0,175,0,0,143,0,909,0,0,275,0,0,0,1205,0,0,650,0,251,0,0,0,318,0,0,404,0,0,438,0,531,0,0,283,0,0,347,0,0,0,282,0,0,461,0,0,220,0,0,390,0,223,0,0,484,0,0,383,0,0,0,0,1342,0,1024,0,160,0,0,115,0,0,0,443,0,0,471,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,316,0,347,0,0,0,0,1515,0,203,0,377,0,0,0,379,0,0,299,0,364,0,0,0,255,0,0,224,0,0,605,0,0,14,1350,1243,0,0,0,295,0,0,232,0,0,285,0,355,0,0,564,0,701,210,0,0,0,298,0,0,133,0,247,0,0,215,0,0,0,325,0,0,636,0,165,0,0,257,0,0,0,236,0,0,265,0,124,0,0,0,409,0,187,0,0,130,0,0,349,0,0,0,157,0,70,0,0,69,0,0,0,47,0,178,0,0,741,0,0,662,0,0,173,0,0,0,0,555,0,390,0,87,0,852,196,0,0,372,0,0,158,0,0,435,0,0,0,182,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1366,295,0,319,0,348,0,706,0,0,978,0,0,0,280,0,1101,0,0,0,218,0,401,0,0,115,0,0,530,0,0,0,727,0,427,0,0,0,398,0,93,0,194,0,419,0,0,255,0,489,0,0,1145,0,0,296,0,0,0,0,461,0,257,0,0,570,0,0,272,0,0,716,0,647,0,0,0,537,0,250,0,659,27,0,720,0,650,0,230,0,0,0,382,0,0,0,247,0,112,675,1178,0,0,219,0,0,536,0,0,73,0,0,420,0,0,34,0,661,61,0,0,0,368,0,0,434,0,0,332,0,281,0,0,0,185,0,127,0,0,0,257,0,0,613,0,0,244,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,0,624,0,0,523,0,0,284,0,0,0,370,0,802,0,0,0,296,0,371,0,0,0,610,494,231,0,0,0,433,0,0,0,707,305,0,0,0,179,0,0,0,1607,178,0,0,93,0,0,0,0,50,0,542,0,0,699,0,0,237,0,0,454,0,637,0,0,0,511,0,0,647,0,0,381,0,0,196,0,279,0,0,198,0,0,79,0,0,0,118,767,786,0,0,233,0,0,997,0,0,145,0,0,189,0,0,0,166,0,0,422,0,211,0,0,637,0,0,310,0,0,305,0,0,226,0,0,877,0,0,0,198,0,0,64,0,296,0,0,0,310,0,0,890,0,0,0,234,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1665,0,274,0,437,0,0,0,106,0,0,323,0,0,259,934,3,0,763,514,0,0,0,339,0,0,339,0,0,243,0,0,296,0,439,0,0,0,627,0,6,0,1104,510,0,0,0,450,0,0,311,0,284,0,0,0,85,0,105,0,944,0,55,2195,398,0,0,321,0,0,386,0,0,124,0,0,296,0,0,552,0,0,779,0,0,0,204,0,402,0,0,289,0,0,76,0,0,105,0,0,354,0,0,0,330,0,133,0,0,259,0,0,0,186,0,0,0,909,0,750,0,46,0,1353,0,601,0,0,405,0,534,0,0,744,0,0,138,0,0,0,0,553,239,0,0,0,280,579,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,340,0,274,0,0,466,0,0,0,538,0,533,0,0,0,302,0,0,0,1275,306,0,0,458,0,1752,0,440,0,0,446,0,0,0,1740,0,171,0,217,0,0,0,236,0,0,278,0,234,0,0,0,0,2483,0,223,0,0,508,0,0,0,629,528,0,0,373,0,0,0,374,0,0,287,0,0,0,1723,555,0,0,43,0,933,210,0,0,729,0,0,0,687,0,142,0,0,570,0,0,0,444,0,0,106,0,432,0,0,16,0,500,250,0,0,529,0,0,0,306,0,0,184,0,0,19,679,0,330,0,162,0,0,87,0,0,0,531,0,235,0,0,4,0,652,240,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,361,0,584,0,0,0,328,0,0,334,0,395,0,0,0,356,0,237,0,0,0,266,0,0,233,0,0,310,0,0,740,0,0,246,0,295,0,0,0,191,0,278,0,0,17,0,309,508,0,0,188,0,0,0,283,0,785,0,0,345,0,0,0,0,954,0,265,0,0,74,0,774,0,0,0,466,0,0,397,0,362,0,0,0,345,0,0,518,0,0,0,475,1449,0,0,266,0,0,365,0,0,252,0,0,0,351,0,84,0,310,596,0,0,0,0,256,424,0,0,0,186,0,0,493,0,0,289,0,0,257,0,315,0,0,0,282,0,0,398,0,0,194,0,0,972,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,393,0,836,0,0,119,0,447,734,0,0,159,0,0,0,439,0,0,218,0,740,0,0,0,0,1281,0,1071,0,0,342,0,610,0,0,343,0,0,122,0,0,0,0,1204,293,0,0,230,0,0,0,476,0,0,1062,0,0,250,0,0,363,0,366,0,0,156,0,0,122,0,0,0,189,0,0,0,1151,0,258,0,365,0,0,245,0,0,0,389,0,403,0,0,0,236,0,0,415,0,336,0,0,647,0,0,173,0,0,823,0,0,714,0,0,159,0,0,0,294,0,0,289,0,0,0,543,0,518,0,0,204,0,297,0,0,415,0,0,503,0,0,130,0,0,0,0,875,0,521,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,636,0,0,154,0,0,0,220,0,0,262,0,258,0,0,870,0,0,0,345,0,0,227,0,137,0,0,0,306,0,0,136,0,458,0,0,0,825,0,0,154,0,143,0,0,327,0,0,339,0,0,0,305,0,0,420,0,0,208,0,0,436,0,0,298,0,345,0,0,366,0,0,0,131,462,224,0,0,644,0,0,469,0,0,380,0,0,0,228,0,0,314,0,0,0,2301,760,0,0,0,352,0,0,90,0,328,0,0,0,426,0,0,598,0,468,0,0,187,0,0,384,0,0,257,0,0,0,206,0,0,379,0,231,0,0,549,0,514,98,0,0,0,120,0,135,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,0,0,205,0,84,0,0,0,961,0,481,0,0,0,146,0,0,0,1288,0,1429,0,0,39,885,0,228,0,417,0,0,0,559,0,36,0,1316,0,465,0,0,86,368,531,0,0,585,0,0,408,0,0,234,0,0,0,614,0,0,461,0,0,413,0,0,522,0,0,427,0,0,197,0,0,0,842,0,456,664,659,0,0,0,776,0,177,0,0,0,412,0,12,0,1302,139,0,1363,0,0,1637,2,0,1520,0,222,0,0,495,0,0,432,0,0,528,0,0,169,472,0,343,0,251,0,0,0,339,0,72,0,0,0,303,0,0,0,1153,212,0,0,0,308,0,123,0,0,0,206,135,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,0,0,660,0,0,0,405,0,0,206,0,404,0,1755,0,678,0,200,0,0,0,0,791,239,0,0,0,574,0,0,1174,0,0,580,0,0,558,0,445,0,0,750,0,0,273,0,0,0,404,0,0,232,0,150,0,514,0,0,1050,0,234,0,0,846,0,0,353,0,0,46,0,0,383,0,0,69,0,306,0,0,214,0,0,0,0,2009,0,367,0,866,0,0,421,0,0,0,608,0,0,267,0,0,172,0,323,0,0,0,291,0,0,400,0,497,0,0,257,0,0,511,0,660,0,286,0,0,170,763,0,226,0,559,0,0,340,0,0,0,11,326,0,200,0,0,283,0,222,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,0,177,0,246,0,0,0,579,0,307,0,0,0,218,0,0,362,0,404,0,0,0,145,0,0,267,0,0,286,0,189,0,0,337,0,0,235,0,0,0,0,308,342,0,0,0,468,0,325,0,0,375,0,0,0,296,0,188,0,0,316,0,0,374,0,0,0,0,2053,415,0,0,0,0,908,0,0,1020,0,432,0,0,402,0,371,0,0,0,94,0,125,0,0,0,558,0,0,74,0,323,0,0,0,0,679,239,0,0,0,94,0,0,320,0,678,0,0,569,0,0,845,0,0,2,0,908,256,0,0,0,150,0,0,674,0,301,0,0,0,230,0,0,391,0,0,0,1265,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,659,0,572,0,0,243,0,0,0,554,0,0,148,0,0,0,1514,0,0,584,410,0,0,0,0,611,0,268,0,0,0,1733,793,0,0,253,0,0,832,0,0,0,555,0,464,0,0,329,0,0,264,0,0,633,0,0,0,379,0,286,0,0,235,0,0,490,0,0,0,863,0,0,182,0,0,213,0,0,560,0,0,142,0,0,0,1052,255,0,0,0,291,0,0,538,0,386,0,0,0,4,1077,0,272,0,219,0,0,392,0,0,0,457,0,298,0,0,0,332,0,0,0,842,0,318,0,226,0,0,0,236,0,717,0,0,0,322,0,346,0,0,0,0,439,0,163,0,0,1239,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,322,0,0,0,1127,1094,0,0,157,0,0,0,169,0,555,0,0,0,569,0,531,0,0,0,0,953,263,0,0,0,898,0,0,311,0,172,0,0,767,0,0,419,0,0,0,397,0,0,617,0,0,108,0,0,341,0,85,0,0,0,190,0,0,284,0,126,0,0,405,0,0,252,0,0,0,677,0,466,0,0,0,1443,0,286,0,0,0,633,0,0,235,0,217,0,0,249,0,0,0,234,0,0,617,0,0,541,0,908,0,0,0,381,0,425,0,0,286,0,0,0,0,1089,0,215,695,162,0,0,0,236,0,360,0,0,0,0,921,0,468,0,405,0,0,0,246,0,95,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,147,0,624,0,0,429,0,0,1394,0,423,0,0,290,0,298,0,0,0,418,0,232,0,0,0,183,0,44,0,537,0,0,1289,0,601,0,0,90,0,0,720,0,0,596,0,0,334,0,0,0,503,457,0,0,139,0,0,651,0,0,0,0,897,767,0,0,1096,0,0,0,6,1407,0,238,0,302,0,0,60,0,0,96,0,0,878,0,0,4,0,821,0,410,0,0,622,0,0,0,1792,0,206,0,0,0,838,0,586,0,258,0,0,0,477,0,0,507,0,57,0,0,161,0,0,339,0,0,0,447,0,142,0,1558,1033,0,0,355,0,0,0,765,0,0,316,0,444,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,0,0,182,0,1126,0,0,0,201,0,208,0,0,0,209,0,0,383,0,0,312,0,0,176,0,160,0,0,208,0,0,530,0,0,0,167,0,0,671,0,554,0,0,124,0,2018,26,0,0,0,148,0,0,0,787,0,569,0,0,189,0,82,0,0,0,354,0,0,647,0,461,0,0,0,515,0,0,314,0,0,1299,0,199,0,0,0,470,0,0,337,0,99,0,0,2215,0,0,224,0,0,0,387,0,0,330,0,0,126,0,0,387,0,0,208,0,712,0,0,0,86,0,267,0,0,0,776,0,329,0,0,485,0,0,0,559,0,0,102,0,0,310,0,483,0,0,290,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,435,0,821,0,0,0,139,0,194,0,0,0,405,0,0,0,2388,232,0,0,0,272,0,113,0,0,439,0,0,0,915,0,527,0,0,0,566,0,0,238,0,383,0,0,0,108,0,0,0,967,1065,0,0,0,334,0,0,954,0,61,0,0,296,0,0,424,0,0,0,523,0,0,0,658,0,875,0,215,0,0,0,339,0,333,0,0,0,0,553,0,726,0,0,297,0,0,110,0,0,5,1114,405,0,0,0,526,0,0,694,0,0,59,0,604,0,0,0,304,0,370,0,0,0,1231,0,0,387,0,0,319,0,0,0,936,0,199,0,0,266,0,422,0,557,0,215,0,0,354,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,727,0,0,329,0,25,0,1980,11,0,1058,0,188,0,0,0,974,0,0,990,0,149,0,0,376,0,504,0,0,0,1233,0,685,0,0,246,0,0,46,0,0,0,120,0,286,0,0,1123,0,0,0,519,0,191,0,0,248,0,0,309,0,0,938,0,0,0,1004,0,0,702,0,404,0,0,365,0,0,0,0,462,0,646,0,248,0,0,638,0,0,0,390,0,0,552,0,140,0,0,0,284,0,190,0,0,231,0,0,0,291,0,76,0,0,0,99,0,684,0,0,0,0,1300,91,0,0,353,0,0,0,357,0,0,235,0,0,457,0,0,456,0,0,0,762,225,0,0,0,0,914,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,333,0,0,462,0,0,0,188,0,0,487,1074,0,336,0,0,348,0,0,524,0,817,0,0,311,0,0,718,0,735,217,0,0,0,0,1113,0,425,0,454,0,0,583,0,0,0,749,0,0,9,1155,161,0,0,0,301,0,0,652,0,301,0,0,0,0,1608,0,692,0,412,0,0,196,0,0,210,0,0,0,488,0,228,0,0,429,0,0,223,0,0,0,0,1253,0,0,1041,0,192,0,0,0,1449,192,0,0,654,0,0,0,0,380,0,316,0,0,133,0,0,242,0,0,271,0,0,106,622,297,0,0,341,0,0,559,0,0,227,0,745,134,0,0,0,435,0,0,189,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,434,0,162,0,0,781,0,0,368,0,0,0,306,0,103,0,1809,213,0,0,0,409,391,646,0,0,0,184,0,0,195,0,145,0,0,320,0,0,195,0,0,0,886,0,525,0,0,280,0,0,0,481,0,161,0,0,174,0,0,685,0,0,144,0,1562,0,185,0,640,0,0,0,95,0,2143,0,0,169,0,1752,0,0,1182,355,0,0,0,191,0,0,1374,0,0,404,0,0,268,0,0,249,0,0,284,0,0,326,0,0,334,0,419,0,0,441,0,0,0,176,0,129,0,0,0,81,0,0,367,0,0,492,0,0,266,0,470,0,0,0,0,320,0,146,0,74,0,572,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,0,153,0,0,0,299,0,287,0,0,704,0,0,537,0,0,92,0,0,0,245,0,0,286,0,0,230,0,107,0,0,0,400,0,0,210,0,0,451,0,0,607,0,0,329,0,262,0,0,254,0,0,706,0,0,0,231,0,273,0,334,592,0,0,0,516,0,0,486,0,0,292,0,0,133,0,0,107,0,416,0,0,343,0,0,0,242,0,0,325,0,0,290,0,651,0,0,0,0,427,0,148,0,186,0,781,373,0,0,0,514,0,4,0,385,0,39,0,1179,0,0,0,525,0,0,790,0,0,75,0,0,950,0,200,0,0,0,313,0,659,0,0,180,0,0,345,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2751,0,369,0,93,0,0,351,0,504,0,432,0,0,281,0,170,0,0,358,0,0,167,0,0,348,0,0,262,0,0,458,0,0,245,0,0,0,0,1740,0,125,0,0,424,0,966,0,0,0,390,0,0,574,0,0,268,0,0,0,336,0,495,0,573,0,0,849,0,0,0,110,0,0,303,0,0,573,0,424,0,0,518,0,0,0,350,0,182,0,0,269,0,0,210,0,0,0,256,0,0,450,0,642,0,0,0,471,0,150,0,0,0,315,0,0,240,0,0,6,1682,154,0,0,465,0,0,0,182,0,410,0,0,0,383,0,0,195,0,493,0,0,285,0,0,0,0,1701,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,535,0,0,82,1190,163,0,0,578,0,0,241,0,0,0,206,0,218,0,0,228,0,0,448,0,0,0,387,0,0,555,0,0,300,0,0,437,0,0,396,0,0,607,0,327,0,0,0,361,0,0,604,0,0,181,0,135,0,0,1272,0,0,0,614,0,673,0,0,142,0,224,0,679,0,0,205,604,654,0,0,0,313,0,284,0,0,179,0,0,0,266,0,207,0,0,217,0,0,453,0,0,148,0,0,235,0,0,0,151,0,0,0,215,547,0,0,134,0,0,0,0,929,456,0,0,0,407,0,206,0,0,0,414,0,0,304,0,0,163,0,492,0,0,0,0,1857,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,173,0,385,0,0,0,101,1778,218,0,0,78,0,2218,0,0,645,0,99,0,0,102,0,0,853,0,0,845,0,0,203,530,0,173,0,0,0,1368,434,0,0,0,250,0,0,240,0,402,0,0,0,303,0,161,0,0,266,0,0,271,0,792,0,143,0,0,361,0,0,119,0,0,354,0,0,675,0,0,442,0,391,0,0,794,0,0,0,528,0,0,237,0,584,0,0,0,390,0,0,364,0,0,261,0,0,278,0,0,177,0,0,391,0,0,398,0,0,786,0,485,0,0,595,0,0,204,0,0,245,0,0,0,269,0,356,0,897,0,0,812,318,0,0,23,0,868,0,161,201,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
